Time;Event;Name;MyEnergie;MyGunHeat;MyGunHeading;MyHeading;MyRadarHeading;MyVelocity;EnemyName;Energy;Distance;Bearing;Heading;Velocity
356;ScannedRobot;MyRobot.Nabucodonosor*;67.93;0.29;0.03;150.43;0.03;8.00;sample.Crazy;77.84;251.16;-153.13;269.46;8.00
357;ScannedRobot;MyRobot.Nabucodonosor*;67.93;0.19;357.30;146.43;357.30;8.00;sample.Crazy;77.84;258.06;-151.82;265.46;8.00
358;ScannedRobot;MyRobot.Nabucodonosor*;67.93;0.09;354.61;142.43;354.61;8.00;sample.Crazy;77.84;264.67;-150.47;261.46;8.00
359;ScannedRobot;MyRobot.Nabucodonosor*;67.93;0.00;351.96;138.43;351.96;8.00;sample.Crazy;77.84;271.00;-149.09;257.46;8.00
360;ScannedRobot;MyRobot.Nabucodonosor*;65.82;1.32;349.34;134.43;349.34;8.00;sample.Crazy;77.84;277.02;-147.69;253.46;8.00
361;ScannedRobot;MyRobot.Nabucodonosor*;65.82;1.22;346.75;130.43;346.75;8.00;sample.Crazy;77.84;282.74;-146.26;249.46;8.00
362;ScannedRobot;MyRobot.Nabucodonosor*;65.82;1.12;344.18;126.43;344.18;8.00;sample.Crazy;77.84;288.14;-144.80;245.46;8.00
363;ScannedRobot;MyRobot.Nabucodonosor*;65.82;1.02;341.63;122.43;341.63;8.00;sample.Crazy;77.84;293.21;-143.33;241.46;8.00
364;ScannedRobot;MyRobot.Nabucodonosor*;65.82;0.92;339.10;118.43;339.10;8.00;sample.Crazy;77.84;297.95;-141.84;237.46;8.00
365;ScannedRobot;MyRobot.Nabucodonosor*;65.82;0.82;336.59;114.43;336.59;8.00;sample.Crazy;77.84;302.35;-140.33;233.46;8.00
366;ScannedRobot;MyRobot.Nabucodonosor*;65.82;0.72;334.10;110.43;334.10;8.00;sample.Crazy;77.84;306.41;-138.82;229.46;8.00
367;ScannedRobot;MyRobot.Nabucodonosor*;65.82;0.62;331.62;106.43;331.62;8.00;sample.Crazy;77.84;310.11;-137.29;225.46;8.00
368;ScannedRobot;MyRobot.Nabucodonosor*;65.82;0.52;329.15;102.43;329.15;8.00;sample.Crazy;77.84;313.45;-135.74;221.46;8.00
369;ScannedRobot;MyRobot.Nabucodonosor*;65.82;0.42;326.69;98.43;326.69;8.00;sample.Crazy;77.84;316.43;-134.19;217.46;8.00
370;ScannedRobot;MyRobot.Nabucodonosor*;65.82;0.32;324.24;94.43;324.24;8.00;sample.Crazy;77.84;319.05;-132.63;213.46;8.00
371;ScannedRobot;MyRobot.Nabucodonosor*;65.82;0.22;321.80;90.43;321.80;8.00;sample.Crazy;77.84;322.36;-131.12;217.46;8.00
372;ScannedRobot;MyRobot.Nabucodonosor*;65.82;0.12;319.31;86.43;319.31;8.00;sample.Crazy;77.84;326.41;-129.63;221.46;8.00
373;ScannedRobot;MyRobot.Nabucodonosor*;65.82;0.02;316.80;82.43;316.80;8.00;sample.Crazy;77.84;331.21;-128.14;225.46;8.00
374;ScannedRobot;MyRobot.Nabucodonosor*;65.82;0.00;314.29;78.43;314.29;8.00;sample.Crazy;77.84;336.73;-126.63;229.46;8.00
375;ScannedRobot;MyRobot.Nabucodonosor*;63.91;1.28;311.81;74.43;311.81;8.00;sample.Crazy;77.84;342.97;-125.06;233.46;8.00
376;ScannedRobot;MyRobot.Nabucodonosor*;63.91;1.18;309.37;70.43;309.37;8.00;sample.Crazy;77.84;349.89;-123.43;237.46;8.00
377;ScannedRobot;MyRobot.Nabucodonosor*;63.91;1.08;307.00;66.43;307.00;8.00;sample.Crazy;77.84;357.41;-121.72;241.46;8.00
378;ScannedRobot;MyRobot.Nabucodonosor*;63.91;0.98;304.72;62.43;304.72;8.00;sample.Crazy;77.84;365.49;-119.90;245.46;8.00
379;ScannedRobot;MyRobot.Nabucodonosor*;63.91;0.88;302.53;58.43;302.53;8.00;sample.Crazy;77.84;374.04;-117.99;249.46;8.00
380;ScannedRobot;MyRobot.Nabucodonosor*;63.91;0.78;300.45;54.43;300.45;8.00;sample.Crazy;77.84;382.98;-115.96;253.46;8.00
381;ScannedRobot;MyRobot.Nabucodonosor*;63.91;0.68;298.48;50.43;298.48;8.00;sample.Crazy;77.84;392.21;-113.81;257.46;8.00
382;ScannedRobot;MyRobot.Nabucodonosor*;63.91;0.58;296.63;46.43;296.63;8.00;sample.Crazy;77.84;401.64;-111.54;261.46;8.00
383;ScannedRobot;MyRobot.Nabucodonosor*;63.91;0.48;294.89;42.43;294.89;8.00;sample.Crazy;77.84;411.18;-109.15;265.46;8.00
384;ScannedRobot;MyRobot.Nabucodonosor*;63.91;0.38;293.28;38.43;293.28;8.00;sample.Crazy;77.84;420.73;-106.64;269.46;8.00
385;ScannedRobot;MyRobot.Nabucodonosor*;63.91;0.28;291.79;34.43;291.79;8.00;sample.Crazy;77.84;430.20;-104.01;273.46;8.00
386;ScannedRobot;MyRobot.Nabucodonosor*;63.91;0.18;290.42;30.43;290.42;8.00;sample.Crazy;77.84;439.50;-101.28;277.46;8.00
387;ScannedRobot;MyRobot.Nabucodonosor*;63.91;0.08;289.16;26.43;289.16;8.00;sample.Crazy;77.84;448.53;-98.43;281.46;8.00
388;ScannedRobot;MyRobot.Nabucodonosor*;63.91;0.00;288.01;22.43;288.01;8.00;sample.Crazy;77.84;457.21;-95.47;285.46;8.00
389;ScannedRobot;MyRobot.Nabucodonosor*;61.76;1.33;286.96;18.43;286.96;8.00;sample.Crazy;77.84;465.48;-92.41;289.46;8.00
390;ScannedRobot;MyRobot.Nabucodonosor*;61.76;1.23;286.02;14.43;286.02;8.00;sample.Crazy;77.84;473.24;-89.25;293.46;8.00
391;ScannedRobot;MyRobot.Nabucodonosor*;61.76;1.13;285.18;10.43;285.18;8.00;sample.Crazy;77.84;480.43;-86.00;297.46;8.00
392;ScannedRobot;MyRobot.Nabucodonosor*;61.76;1.03;284.43;6.43;284.43;8.00;sample.Crazy;77.84;487.00;-82.66;301.46;8.00
393;ScannedRobot;MyRobot.Nabucodonosor*;61.76;0.93;283.77;3.77;283.77;8.00;sample.Crazy;77.84;493.07;-80.57;305.46;8.00
394;ScannedRobot;MyRobot.Nabucodonosor*;61.76;0.83;283.20;3.20;283.20;8.00;sample.Crazy;77.84;498.87;-80.50;309.46;8.00
395;ScannedRobot;MyRobot.Nabucodonosor*;61.76;0.73;282.70;2.70;282.70;8.00;sample.Crazy;77.84;504.37;-80.43;313.46;8.00
396;ScannedRobot;MyRobot.Nabucodonosor*;61.76;0.63;282.27;2.27;282.27;8.00;sample.Crazy;77.84;509.53;-80.37;317.46;8.00
397;ScannedRobot;MyRobot.Nabucodonosor*;61.76;0.53;281.91;1.91;281.91;8.00;sample.Crazy;77.84;514.32;-80.31;321.46;8.00
398;ScannedRobot;MyRobot.Nabucodonosor*;61.76;0.43;281.60;1.60;281.60;8.00;sample.Crazy;74.84;515.28;-80.63;325.46;0.00
399;ScannedRobot;MyRobot.Nabucodonosor*;61.76;0.33;280.97;0.97;280.97;8.00;sample.Crazy;74.84;513.38;-80.97;335.46;-1.00
400;ScannedRobot;MyRobot.Nabucodonosor*;61.76;0.23;280.00;360.00;280.00;8.00;sample.Crazy;74.84;511.23;-81.09;344.71;-2.00
401;ScannedRobot;MyRobot.Nabucodonosor*;61.76;0.13;278.91;358.91;278.91;8.00;sample.Crazy;74.84;509.14;-81.21;353.21;-3.00
402;ScannedRobot;MyRobot.Nabucodonosor*;61.76;0.03;277.70;357.70;277.70;8.00;sample.Crazy;74.84;507.42;-81.34;0.96;-4.00
403;ScannedRobot;MyRobot.Nabucodonosor*;61.76;0.00;276.36;356.36;276.36;8.00;sample.Crazy;74.84;506.34;-81.46;7.96;-5.00
404;ScannedRobot;MyRobot.Nabucodonosor*;60.02;1.25;274.90;354.90;274.90;8.00;sample.Crazy;72.84;505.40;-81.14;14.21;0.00
405;ScannedRobot;MyRobot.Nabucodonosor*;60.02;1.15;273.77;353.77;273.77;8.00;sample.Crazy;72.84;503.71;-80.79;24.21;1.00
406;ScannedRobot;MyRobot.Nabucodonosor*;60.02;1.05;272.98;352.98;272.98;8.00;sample.Crazy;72.84;501.34;-80.70;33.46;2.00
407;ScannedRobot;MyRobot.Nabucodonosor*;60.02;0.95;272.27;352.27;272.27;8.00;sample.Crazy;72.84;498.07;-80.64;41.96;3.00
408;ScannedRobot;MyRobot.Nabucodonosor*;60.02;0.85;271.63;351.63;271.63;8.00;sample.Crazy;72.84;493.73;-80.60;49.71;4.00
409;ScannedRobot;MyRobot.Nabucodonosor*;60.02;0.75;271.03;351.03;271.03;8.00;sample.Crazy;72.84;488.24;-80.59;56.71;5.00
410;ScannedRobot;MyRobot.Nabucodonosor*;60.02;0.65;270.43;350.43;270.43;8.00;sample.Crazy;72.84;481.55;-80.61;62.96;6.00
411;ScannedRobot;MyRobot.Nabucodonosor*;60.02;0.55;269.83;349.83;269.83;8.00;sample.Crazy;72.84;473.67;-80.64;68.46;7.00
412;ScannedRobot;MyRobot.Nabucodonosor*;60.02;0.45;269.18;349.18;269.18;8.00;sample.Crazy;72.84;464.63;-80.70;73.21;8.00
413;ScannedRobot;MyRobot.Nabucodonosor*;60.02;0.35;268.48;348.48;268.48;8.00;sample.Crazy;72.84;455.44;-80.79;77.21;8.00
414;ScannedRobot;MyRobot.Nabucodonosor*;60.02;0.25;267.69;347.69;267.69;8.00;sample.Crazy;72.84;446.15;-80.90;81.21;8.00
415;ScannedRobot;MyRobot.Nabucodonosor*;60.02;0.15;266.79;346.79;266.79;8.00;sample.Crazy;72.84;436.83;-81.00;85.21;8.00
416;ScannedRobot;MyRobot.Nabucodonosor*;60.02;0.05;265.79;345.79;265.79;8.00;sample.Crazy;71.84;427.54;-81.12;89.21;8.00
417;ScannedRobot;MyRobot.Nabucodonosor*;60.02;0.00;264.67;344.67;264.67;8.00;sample.Crazy;71.84;418.34;-81.24;93.21;8.00
418;ScannedRobot;MyRobot.Nabucodonosor*;57.81;1.34;263.42;343.42;263.42;8.00;sample.Crazy;71.84;409.30;-81.37;97.21;8.00
419;ScannedRobot;MyRobot.Nabucodonosor*;57.81;1.24;262.05;342.05;262.05;8.00;sample.Crazy;71.84;400.49;-81.50;101.21;8.00
420;ScannedRobot;MyRobot.Nabucodonosor*;57.81;1.14;260.55;340.55;260.55;8.00;sample.Crazy;71.84;391.99;-81.64;105.21;8.00
421;ScannedRobot;MyRobot.Nabucodonosor*;57.81;1.04;258.91;338.91;258.91;8.00;sample.Crazy;71.84;383.88;-81.78;109.21;8.00
422;ScannedRobot;MyRobot.Nabucodonosor*;57.81;0.94;257.13;337.13;257.13;8.00;sample.Crazy;71.84;376.23;-81.92;113.21;8.00
423;ScannedRobot;MyRobot.Nabucodonosor*;57.81;0.84;255.22;335.22;255.22;8.00;sample.Crazy;71.84;369.14;-82.05;117.21;8.00
424;ScannedRobot;MyRobot.Nabucodonosor*;57.81;0.74;253.16;333.16;253.16;8.00;sample.Crazy;71.84;362.66;-82.19;121.21;8.00
425;ScannedRobot;MyRobot.Nabucodonosor*;57.81;0.64;250.98;330.98;250.98;8.00;sample.Crazy;71.84;356.69;-82.29;123.46;8.00
426;ScannedRobot;MyRobot.Nabucodonosor*;57.81;0.54;248.69;328.69;248.69;8.00;sample.Crazy;71.84;350.52;-82.30;119.46;8.00
427;ScannedRobot;MyRobot.Nabucodonosor*;63.05;0.44;246.39;326.39;246.39;8.00;sample.Crazy;63.36;344.17;-82.32;115.46;8.00
428;ScannedRobot;MyRobot.Nabucodonosor*;63.05;0.34;244.07;324.07;244.07;8.00;sample.Crazy;63.36;337.65;-82.34;111.46;8.00
429;ScannedRobot;MyRobot.Nabucodonosor*;63.05;0.24;241.73;321.73;241.73;8.00;sample.Crazy;63.36;330.96;-82.36;107.46;8.00
430;ScannedRobot;MyRobot.Nabucodonosor*;63.05;0.14;239.38;319.38;239.38;8.00;sample.Crazy;63.36;324.10;-82.38;103.46;8.00
431;ScannedRobot;MyRobot.Nabucodonosor*;63.05;0.04;237.00;317.00;237.00;8.00;sample.Crazy;63.36;317.09;-82.40;99.46;8.00
432;ScannedRobot;MyRobot.Nabucodonosor*;63.05;0.00;234.60;314.60;234.60;8.00;sample.Crazy;63.36;309.93;-82.42;95.46;8.00
433;ScannedRobot;MyRobot.Nabucodonosor*;61.00;1.31;232.18;312.18;232.18;8.00;sample.Crazy;63.36;302.62;-82.45;91.46;8.00
434;ScannedRobot;MyRobot.Nabucodonosor*;61.00;1.21;229.72;309.72;229.72;8.00;sample.Crazy;63.36;295.18;-82.48;87.46;8.00
435;ScannedRobot;MyRobot.Nabucodonosor*;61.00;1.11;227.24;307.24;227.24;8.00;sample.Crazy;63.36;287.62;-82.51;83.46;8.00
436;ScannedRobot;MyRobot.Nabucodonosor*;61.00;1.01;224.73;304.73;224.73;8.00;sample.Crazy;63.36;279.93;-82.55;79.46;8.00
437;ScannedRobot;MyRobot.Nabucodonosor*;61.00;0.91;222.18;302.18;222.18;8.00;sample.Crazy;63.36;272.13;-82.58;75.46;8.00
438;ScannedRobot;MyRobot.Nabucodonosor*;61.00;0.81;219.60;299.60;219.60;8.00;sample.Crazy;63.36;264.22;-82.63;71.46;8.00
439;ScannedRobot;MyRobot.Nabucodonosor*;61.00;0.71;216.98;296.98;216.98;8.00;sample.Crazy;63.36;256.22;-82.67;67.46;8.00
440;ScannedRobot;MyRobot.Nabucodonosor*;61.00;0.61;214.31;294.31;214.31;8.00;sample.Crazy;63.36;248.12;-82.72;63.46;8.00
441;ScannedRobot;MyRobot.Nabucodonosor*;61.00;0.51;211.58;291.58;211.58;8.00;sample.Crazy;63.36;239.94;-82.78;59.46;8.00
442;ScannedRobot;MyRobot.Nabucodonosor*;61.00;0.41;208.81;288.81;208.81;8.00;sample.Crazy;63.36;231.69;-82.84;55.46;8.00
443;ScannedRobot;MyRobot.Nabucodonosor*;61.00;0.31;205.97;285.97;205.97;8.00;sample.Crazy;63.36;223.36;-82.91;51.46;8.00
444;ScannedRobot;MyRobot.Nabucodonosor*;61.00;0.21;203.07;283.07;203.07;8.00;sample.Crazy;63.36;214.98;-82.98;47.46;8.00
445;ScannedRobot;MyRobot.Nabucodonosor*;61.00;0.11;200.09;280.09;200.09;8.00;sample.Crazy;63.36;206.54;-83.07;43.46;8.00
446;ScannedRobot;MyRobot.Nabucodonosor*;61.00;0.01;197.02;277.02;197.02;8.00;sample.Crazy;63.36;198.06;-83.16;39.46;8.00
447;ScannedRobot;MyRobot.Nabucodonosor*;61.00;0.00;193.85;273.85;193.85;8.00;sample.Crazy;63.36;189.54;-83.27;35.46;8.00
448;ScannedRobot;MyRobot.Nabucodonosor*;58.90;1.32;190.58;270.58;190.58;8.00;sample.Crazy;63.36;181.00;-83.40;31.46;8.00
449;ScannedRobot;MyRobot.Nabucodonosor*;58.90;1.22;187.18;267.18;187.18;8.00;sample.Crazy;63.36;172.44;-83.54;27.46;8.00
450;ScannedRobot;MyRobot.Nabucodonosor*;58.90;1.12;183.64;263.64;183.64;8.00;sample.Crazy;63.36;163.86;-83.71;23.46;8.00
451;ScannedRobot;MyRobot.Nabucodonosor*;58.90;1.02;179.93;259.93;179.93;8.00;sample.Crazy;63.36;155.29;-83.90;19.46;8.00
452;ScannedRobot;MyRobot.Nabucodonosor*;58.90;0.92;176.04;256.04;176.04;8.00;sample.Crazy;63.36;146.74;-84.12;15.46;8.00
453;ScannedRobot;MyRobot.Nabucodonosor*;58.90;0.82;171.92;252.04;171.92;8.00;sample.Crazy;63.36;138.23;-84.50;11.46;8.00
454;ScannedRobot;MyRobot.Nabucodonosor*;58.90;0.72;167.54;248.04;167.54;8.00;sample.Crazy;63.36;129.82;-85.19;7.46;8.00
455;ScannedRobot;MyRobot.Nabucodonosor*;58.90;0.62;162.85;244.04;162.85;8.00;sample.Crazy;63.36;121.58;-86.25;3.46;8.00
456;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.52;157.79;240.04;157.79;8.00;sample.Crazy;52.74;113.59;-87.75;359.46;8.00
457;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.42;152.29;236.04;152.29;8.00;sample.Crazy;52.74;105.95;-89.76;355.46;8.00
458;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.32;146.28;232.04;146.28;8.00;sample.Crazy;52.74;98.78;-92.38;351.46;8.00
459;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.22;139.66;228.04;139.66;8.00;sample.Crazy;52.74;92.22;-95.68;347.46;8.00
460;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.12;132.35;224.04;132.35;8.00;sample.Crazy;52.74;86.47;-99.75;343.46;8.00
461;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.02;124.29;220.04;124.29;8.00;sample.Crazy;52.74;81.70;-104.60;339.46;8.00
462;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.00;115.44;216.04;115.44;8.00;sample.Crazy;52.74;78.14;-110.18;335.46;8.00
463;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.00;105.85;212.04;105.85;8.00;sample.Crazy;52.74;75.96;-116.34;331.46;8.00
464;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.00;95.69;208.04;95.69;8.00;sample.Crazy;52.74;75.30;-122.81;327.46;8.00
465;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.00;85.22;204.04;85.22;8.00;sample.Crazy;52.74;76.21;-129.25;323.46;8.00
466;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.00;74.78;200.04;74.78;8.00;sample.Crazy;52.74;78.62;-135.34;319.46;8.00
467;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.00;64.70;196.04;64.70;8.00;sample.Crazy;52.74;82.39;-140.81;315.46;8.00
468;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.00;55.23;192.04;55.23;8.00;sample.Crazy;52.74;87.33;-145.53;311.46;8.00
469;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.00;46.50;188.04;46.50;8.00;sample.Crazy;52.74;93.23;-149.47;307.46;8.00
470;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.00;38.57;184.04;38.57;8.00;sample.Crazy;52.74;99.90;-152.66;303.46;8.00
471;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.00;31.38;180.04;31.38;8.00;sample.Crazy;52.74;108.26;-155.09;307.46;8.00
472;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.00;24.95;176.04;24.95;8.00;sample.Crazy;52.74;118.10;-156.69;311.46;8.00
473;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.00;19.34;172.04;19.34;8.00;sample.Crazy;52.74;129.19;-157.51;315.46;8.00
474;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.00;14.52;168.04;14.52;8.00;sample.Crazy;52.74;141.29;-157.62;319.46;8.00
475;ScannedRobot;MyRobot.Nabucodonosor*;65.21;0.00;10.41;164.04;10.41;8.00;sample.Crazy;52.74;154.21;-157.12;323.46;8.00
476;ScannedRobot;MyRobot.Nabucodonosor*;63.08;1.33;6.92;160.04;6.92;8.00;sample.Crazy;52.74;167.75;-156.09;327.46;8.00
477;ScannedRobot;MyRobot.Nabucodonosor*;63.08;1.23;3.95;156.04;3.95;8.00;sample.Crazy;52.74;181.74;-154.63;331.46;8.00
478;ScannedRobot;MyRobot.Nabucodonosor*;63.08;1.13;1.41;152.04;1.41;8.00;sample.Crazy;52.74;196.05;-152.80;335.46;8.00
479;ScannedRobot;MyRobot.Nabucodonosor*;63.08;1.03;359.24;148.04;359.24;8.00;sample.Crazy;52.74;210.53;-150.66;339.46;8.00
480;ScannedRobot;MyRobot.Nabucodonosor*;63.08;0.93;357.38;144.04;357.38;8.00;sample.Crazy;52.74;225.07;-148.27;343.46;8.00
481;ScannedRobot;MyRobot.Nabucodonosor*;63.08;0.83;355.77;140.04;355.77;8.00;sample.Crazy;52.74;239.55;-145.66;347.46;8.00
482;ScannedRobot;MyRobot.Nabucodonosor*;63.08;0.73;354.37;136.04;354.37;8.00;sample.Crazy;52.74;253.87;-142.88;351.46;8.00
483;ScannedRobot;MyRobot.Nabucodonosor*;63.08;0.63;353.16;132.04;353.16;8.00;sample.Crazy;52.74;267.94;-139.93;355.46;8.00
484;ScannedRobot;MyRobot.Nabucodonosor*;63.08;0.53;352.10;128.04;352.10;8.00;sample.Crazy;49.74;276.10;-137.02;359.46;0.00
485;ScannedRobot;MyRobot.Nabucodonosor*;63.08;0.43;351.01;124.04;351.01;8.00;sample.Crazy;49.74;280.68;-134.28;9.46;-1.00
486;ScannedRobot;MyRobot.Nabucodonosor*;63.08;0.33;349.75;120.04;349.75;8.00;sample.Crazy;49.74;284.19;-131.71;18.71;-2.00
487;ScannedRobot;MyRobot.Nabucodonosor*;63.08;0.23;348.33;116.04;348.33;8.00;sample.Crazy;49.74;286.87;-129.35;27.21;-3.00
488;ScannedRobot;MyRobot.Nabucodonosor*;63.08;0.13;346.69;112.04;346.69;8.00;sample.Crazy;49.74;288.99;-127.23;34.96;-4.00
489;ScannedRobot;MyRobot.Nabucodonosor*;63.08;0.03;344.80;108.04;344.80;8.00;sample.Crazy;49.74;290.87;-125.38;41.96;-5.00
490;ScannedRobot;MyRobot.Nabucodonosor*;63.08;0.00;342.66;104.04;342.66;8.00;sample.Crazy;49.74;292.81;-123.79;48.21;-6.00
491;ScannedRobot;MyRobot.Nabucodonosor*;60.95;1.33;340.25;100.04;340.25;8.00;sample.Crazy;49.74;295.10;-122.44;53.71;-7.00
492;ScannedRobot;MyRobot.Nabucodonosor*;60.95;1.23;337.60;96.04;337.60;8.00;sample.Crazy;49.74;298.02;-121.31;58.46;-8.00
493;ScannedRobot;MyRobot.Nabucodonosor*;60.95;1.13;334.73;92.04;334.73;8.00;sample.Crazy;49.74;301.75;-120.18;62.46;-8.00
494;ScannedRobot;MyRobot.Nabucodonosor*;60.95;1.03;331.86;88.04;331.86;8.00;sample.Crazy;49.74;306.30;-119.01;66.46;-8.00
495;ScannedRobot;MyRobot.Nabucodonosor*;60.95;0.93;329.02;84.04;329.02;8.00;sample.Crazy;49.74;311.63;-117.79;70.46;-8.00
496;ScannedRobot;MyRobot.Nabucodonosor*;60.95;0.83;326.25;80.04;326.25;8.00;sample.Crazy;49.74;317.71;-116.48;74.46;-8.00
497;ScannedRobot;MyRobot.Nabucodonosor*;60.95;0.73;323.55;76.04;323.55;8.00;sample.Crazy;49.74;324.47;-115.07;78.46;-8.00
498;ScannedRobot;MyRobot.Nabucodonosor*;60.95;0.63;320.97;72.04;320.97;8.00;sample.Crazy;49.74;331.84;-113.54;82.46;-8.00
499;ScannedRobot;MyRobot.Nabucodonosor*;60.95;0.53;318.50;68.04;318.50;8.00;sample.Crazy;49.74;339.71;-111.87;86.46;-8.00
500;ScannedRobot;MyRobot.Nabucodonosor*;60.95;0.43;316.16;64.04;316.16;8.00;sample.Crazy;49.74;348.01;-110.07;90.46;-8.00
501;ScannedRobot;MyRobot.Nabucodonosor*;60.95;0.33;313.97;60.04;313.97;8.00;sample.Crazy;49.74;356.63;-108.12;94.46;-8.00
502;ScannedRobot;MyRobot.Nabucodonosor*;60.95;0.23;311.91;56.04;311.91;8.00;sample.Crazy;49.74;365.46;-106.03;98.46;-8.00
503;ScannedRobot;MyRobot.Nabucodonosor*;60.95;0.13;310.01;52.04;310.01;8.00;sample.Crazy;49.74;374.40;-103.79;102.46;-8.00
504;ScannedRobot;MyRobot.Nabucodonosor*;60.95;0.03;308.24;48.04;308.24;8.00;sample.Crazy;49.74;383.34;-101.42;106.46;-8.00
505;ScannedRobot;MyRobot.Nabucodonosor*;60.95;0.00;306.62;44.04;306.62;8.00;sample.Crazy;49.74;392.19;-98.90;110.46;-8.00
506;ScannedRobot;MyRobot.Nabucodonosor*;58.76;1.34;305.14;40.04;305.14;8.00;sample.Crazy;49.74;400.85;-96.25;114.46;-8.00
507;ScannedRobot;MyRobot.Nabucodonosor*;58.76;1.24;303.78;36.04;303.78;8.00;sample.Crazy;49.74;409.22;-93.48;118.46;-8.00
508;ScannedRobot;MyRobot.Nabucodonosor*;58.76;1.14;302.56;32.04;302.56;8.00;sample.Crazy;49.74;417.22;-90.58;122.46;-8.00
509;ScannedRobot;MyRobot.Nabucodonosor*;58.76;1.04;301.46;28.04;301.46;8.00;sample.Crazy;48.74;424.81;-87.62;123.46;-8.00
510;ScannedRobot;MyRobot.Nabucodonosor*;58.76;0.94;300.42;24.04;300.42;8.00;sample.Crazy;48.74;431.97;-84.61;123.46;-8.00
511;ScannedRobot;MyRobot.Nabucodonosor*;58.76;0.84;299.42;20.04;299.42;8.00;sample.Crazy;48.74;436.67;-81.54;127.46;-6.00
512;ScannedRobot;MyRobot.Nabucodonosor*;58.76;0.74;298.50;18.50;298.50;8.00;sample.Crazy;48.74;439.21;-80.90;132.96;-4.00
513;ScannedRobot;MyRobot.Nabucodonosor*;58.76;0.64;297.60;17.60;297.60;8.00;sample.Crazy;48.74;439.72;-80.93;139.96;-2.00
514;ScannedRobot;MyRobot.Nabucodonosor*;58.76;0.54;296.67;16.67;296.67;8.00;sample.Crazy;48.74;438.40;-81.03;148.46;0.00
515;ScannedRobot;MyRobot.Nabucodonosor*;58.76;0.44;295.64;15.64;295.64;8.00;sample.Crazy;48.74;436.37;-81.12;158.46;1.00
516;ScannedRobot;MyRobot.Nabucodonosor*;58.76;0.34;294.52;14.52;294.52;8.00;sample.Crazy;48.74;433.88;-81.25;167.71;2.00
517;ScannedRobot;MyRobot.Nabucodonosor*;58.76;0.24;293.27;13.27;293.27;8.00;sample.Crazy;48.74;431.26;-81.40;176.21;3.00
518;ScannedRobot;MyRobot.Nabucodonosor*;58.76;0.14;291.87;11.87;291.87;8.00;sample.Crazy;48.74;428.80;-81.56;183.96;4.00
519;ScannedRobot;MyRobot.Nabucodonosor*;58.76;0.04;290.30;10.30;290.30;8.00;sample.Crazy;48.74;426.79;-81.72;190.96;5.00
520;ScannedRobot;MyRobot.Nabucodonosor*;58.76;0.00;288.58;8.58;288.58;8.00;sample.Crazy;48.74;425.48;-81.87;197.21;6.00
521;ScannedRobot;MyRobot.Nabucodonosor*;56.90;1.27;286.71;6.71;286.71;8.00;sample.Crazy;48.74;425.09;-82.00;202.71;7.00
522;ScannedRobot;MyRobot.Nabucodonosor*;56.90;1.17;284.71;4.71;284.71;8.00;sample.Crazy;48.74;425.75;-82.11;207.46;8.00
523;ScannedRobot;MyRobot.Nabucodonosor*;56.90;1.07;282.60;2.60;282.60;8.00;sample.Crazy;48.74;427.23;-82.07;211.46;8.00
524;ScannedRobot;MyRobot.Nabucodonosor*;56.90;0.97;280.53;0.53;280.53;8.00;sample.Crazy;48.74;429.23;-82.04;213.46;8.00
525;ScannedRobot;MyRobot.Nabucodonosor*;56.90;0.87;278.50;358.50;278.50;8.00;sample.Crazy;48.74;430.97;-82.04;209.46;8.00
526;ScannedRobot;MyRobot.Nabucodonosor*;56.90;0.77;276.45;356.45;276.45;8.00;sample.Crazy;48.74;432.47;-82.05;205.46;8.00
527;ScannedRobot;MyRobot.Nabucodonosor*;56.90;0.67;274.41;354.41;274.41;8.00;sample.Crazy;48.74;433.70;-82.05;201.46;8.00
528;ScannedRobot;MyRobot.Nabucodonosor*;56.90;0.57;272.36;352.36;272.36;8.00;sample.Crazy;48.74;434.68;-82.06;197.46;8.00
529;ScannedRobot;MyRobot.Nabucodonosor*;56.90;0.47;270.30;350.30;270.30;8.00;sample.Crazy;48.74;435.39;-82.06;193.46;8.00
530;ScannedRobot;MyRobot.Nabucodonosor*;56.90;0.37;268.24;348.24;268.24;8.00;sample.Crazy;45.74;434.87;-81.51;189.46;0.00
